Hours,dni,dhi,ghi,wind_speed,temp_air
7485.5,359.568,22.0767,49.675,3.91167,7.73667
7486.5,0.005,0.643333,0.0633333,3.20667,6.55
7487.5,0.09,0,0,3.205,6.03
7488.5,0.216667,0,0,3.24667,5.58333
7489.5,0.065,0,0,1.58833,4.33333
7490.5,0.536667,0,0,1.525,3.395
7491.5,0.806667,0,0,3.17833,2.97
7492.5,0.266667,0,0,1.455,1.71167
7493.5,1.175,0,0,1.09833,0.648333
7494.5,2.04,0,0,1.23167,0.248333
7495.5,1.825,0,0,2.36333,1.29667
7496.5,1.61,0,0,3.04667,1.85
7497.5,1.755,0,0,2.895,2.59
7498.5,1.54167,0.00666667,0,2.81,3.02333
7499.5,0.551667,1.44,0.646667,2.715,2.765
7500.5,194.827,44.6767,64.5133,2.45833,3.04333
7501.5,634.038,65.6717,210.038,3.52333,4.42333
7502.5,685.122,107.23,373.465,4.17833,5.41167
7503.5,472.702,162.19,388.868,3.74,6.34167
7504.5,634.743,172.303,508.727,3.31,7.66667
7505.5,789.415,132.637,547.66,4.19333,9.03333
7506.5,772.928,95.72,455.63,4.19333,9.82333
7507.5,699.077,83.4133,331.347,3.77333,10.7483
7508.5,528.142,66.4133,176.863,3.38667,11.2667
7509.5,162.653,28.8267,40.445,2.39833,10.4167
7510.5,0,0.428333,0.12,1.05667,8.10333
7511.5,0.27,0.015,0,1.24333,6.93167
7512.5,1.02667,0.0183333,0,1.03833,7.06333
7513.5,0.86,0,0,0.518333,4.85167
7514.5,1.26833,0,0,0.703333,3.645
7515.5,1.58167,0,0,0.5,2.94333
7516.5,1.59167,0,0,0.463333,2.19667
7517.5,1.80667,0,0,0.51,1.65167
7518.5,3.01333,0.0433333,0,0.335,1.20833
7519.5,3.47,0.015,0,0.221667,1.88333
7520.5,1.90667,0,0,0.705,1.38333
7521.5,2.39333,0.0183333,0,0.766667,1.47333
7522.5,3.03167,0.05,0,0.508333,2.1
7523.5,2.35333,0.518333,0.055,0.83,2.73667
7524.5,1.88,12.9967,10.575,1.24,2.98167
7525.5,1.52,21.4183,19.105,0.946667,3.815
7526.5,2.45667,65.5117,61.68,1.63,4.86833
7527.5,2.66,135.677,130.255,1.74833,6.23667
7528.5,38.4017,242.735,254.372,0.798333,8.09167
7529.5,221.125,296.415,401.697,1.48833,11.45
7530.5,375.023,216.682,381.652,2.63,13.2633
7531.5,283.56,136.68,232.827,1.96,13.92
7532.5,227.922,95.495,129.778,1.20833,14.1517
7533.5,121.913,25.065,33.525,0.925,13.6017
7534.5,0.00833333,0.575,0.126667,1.02167,11.9117
7535.5,0,0,0,1.475,11.4033
7536.5,0.386667,0.03,0,1.43,11.3683
7537.5,1.05833,0.015,0,1.12667,11.8483
7538.5,0.368333,0,0,1.23833,11.855
7539.5,0.301667,0.00166667,0,1.91,11.6883
7540.5,0.0866667,0,0,2.09,11.165
7541.5,0.04,0,0,1.695,10.5833
7542.5,0,0,0,0.97,8.785
7543.5,0,0.00166667,0,0.806667,6.19167
7544.5,0.385,0.00333333,0,1.07333,4.78833
7545.5,0.516667,0.00333333,0,0.603333,4.085
7546.5,1.17667,0,0,0.523333,2.26333
7547.5,2.07167,1.06333,0.43,0.276667,1.65833
7548.5,176.128,25.4717,43.1417,0.555,2.21833
7549.5,637.688,52.7483,190.248,0.49,5.92667
7550.5,774.103,64.6683,347.372,0.918333,9.46
7551.5,838.748,69.4083,462.613,1.35,12.25
7552.5,856.522,73.65,519.97,2.43167,14.89
7553.5,824.158,90.8983,516.392,2.33667,16.9567
7554.5,467.407,170.885,385.355,2.80667,17.7417
7555.5,122.06,182.277,215.725,2.71667,17.7683
7556.5,143.923,118.19,143.222,2.03833,17.5417
7557.5,1.71333,27.0733,22.79,2.70167,16.3767
7558.5,0,0.128333,0,3.56333,15.6333
7559.5,0.00666667,0,0,4.21,15.29
7560.5,0.0166667,0,0,5.20167,15.0267
7561.5,0.0766667,0,0,4.59,15.165
7562.5,0.07,0,0,4.97167,15.2833
7563.5,0.0333333,0,0,4.815,15.4433
7564.5,0.0133333,0,0,6.77333,15.1833
7565.5,0.0266667,0,0,8.895,15.1517
7566.5,0.00333333,0,0,8.15167,14.9467
7567.5,0.00166667,0,0,7.42,14.775
7568.5,0.00666667,0,0,6.755,14.595
7569.5,0.00166667,0,0,7.20167,14.2417
7570.5,0.00166667,0,0,6.95333,13.87
7571.5,0.0283333,2.48667,1.21833,4.975,13.4583
7572.5,81.6917,55.1783,58.1083,5.84667,13.7133
7573.5,48.8483,73.385,69.605,5.86667,13.925
7574.5,7.86833,156.37,152.217,4.43667,14.2317
7575.5,60.6533,231.808,250.738,4.03833,15.34
7576.5,6.64833,223.973,218.633,5.36833,16.11
7577.5,1,200.732,192.937,5.26167,16.4217
7578.5,10.4283,160.11,156.988,6.29833,16.3933
7579.5,189.897,135.035,199.082,7.11167,16.7183
7580.5,4.25333,58.0017,52.41,7.75667,16.92
7581.5,3.05167,14.3667,10.5883,7.20167,16.9083
7582.5,0.025,0.0583333,0,5.795,16.675
7583.5,0.095,0,0,6.575,17.065
7584.5,0.0266667,0,0,7.47833,17.34
7585.5,0.01,0,0.576667,7.28667,15.5233
7586.5,0.35,0,0,7.8,8.83833
7587.5,0.621667,0,0,5.09833,7.42833
7588.5,0,0,0,4.14333,6.51333
7589.5,0.00166667,0,0,4.33,5.5
7590.5,0.191667,0.00333333,0,3.75667,4.325
7591.5,0.138333,0.015,0,3.75,2.99667
7592.5,1.135,0.103333,0,1.67667,2.23167
7593.5,0.761667,0,0,5.73167,2.32667
7594.5,0.865,0.00333333,0,5.30167,1.12667
7595.5,2.30333,0.275,0,2.56833,0.771667
7596.5,1.98667,11.0033,8.64167,2.095,0.97
7597.5,2.01667,40.4717,37.555,2.38833,1.20333
7598.5,134.18,92.1417,141.905,3.34,1.39333
7599.5,787.203,92.4917,451.353,4.495,1.98667
7600.5,468.798,194.733,428.19,3.605,2.775
7601.5,205.835,238.738,336.42,3.365,3.96333
7602.5,2.14667,166.23,160.998,3.47167,4.315
7603.5,36.775,168.65,174.495,3.92167,4.31833
7604.5,0.126667,64.955,61.675,3.48333,3.87333
7605.5,0.06,13.9717,11.6,3.575,3.46333
7606.5,0.651667,0.0466667,0,3.32167,2.91833
7607.5,0.776667,0.00333333,0,3.04333,2.495
7608.5,0.945,0.00166667,0,2.81667,2.185
7609.5,1.20833,0,0,2.28,1.96333
7610.5,1.37833,0,0,2.24167,1.825
7611.5,1.39167,0,0,2.11667,1.69333
7612.5,1.38333,0,0,2.13833,1.545
7613.5,1.56,0,0,2.10333,1.50167
7614.5,1.44,0,0,2.35833,1.40167
7615.5,1.21167,0,0,3.09167,1.24333
7616.5,1.27333,0,0,3.235,1.05833
7617.5,1.23,0,0,3.77667,0.796667
7618.5,1.77833,0,0,2.69833,0.633333
7619.5,1.67833,0.168333,0,3.05667,0.705
7620.5,1.44167,13.64,10.8517,3.59833,0.705
7621.5,2.06,75.115,70.8683,4.27,0.763333
7622.5,29.7483,203.818,207.143,3.84333,1.32667
7623.5,166.575,237.455,309.03,4.045,1.83833
7624.5,721.232,102.937,466.468,3.52,2.645
7625.5,883.935,76.4767,519.478,3.57167,3.47
7626.5,806.245,83.8383,441.307,2.99167,4.09667
7627.5,574.01,104.377,299.723,3.01333,4.62167
7628.5,229.473,97.8817,137.54,2.89333,4.66667
7629.5,29.475,29.7783,28.445,2.58167,4.00333
7630.5,0.0733333,0.171667,0,1.08,2.60333
7631.5,0.9,0.00166667,0,1.26333,1.25833
7632.5,2.09167,0,0,0.916667,0.623333
7633.5,2,0.00166667,0,0.736667,-0.125
7634.5,1.745,0.00166667,0,0.746667,-0.535
7635.5,2.15833,0.015,0,0.391667,-1.16333
7636.5,2.29,0.0533333,0,1.24333,-1.92
7637.5,2.86833,0.08,0,1.785,-1.59833
7638.5,1.95667,0.0883333,0,2.06833,-1.535
7639.5,1.37333,0.0616667,0,2.5,-1.82333
7640.5,1.88333,0.0616667,0,2.33,-2.18167
7641.5,2.11833,0.0483333,0,1.68833,-2.27167
7642.5,2.74,0.0533333,0,1.12833,-2.12
7643.5,2.59833,0.421667,0,1.61333,-2.19667
7644.5,4.36333,35.6717,31.6333,1.92667,-2.37333
7645.5,94.9967,97.9117,111.337,2.82333,-1.72
7646.5,302.542,149.658,248.738,2.92667,-0.495
7647.5,449.015,216.94,408.51,1.84333,1.61
7648.5,329.193,248.973,406.478,1.09333,3.58167
7649.5,409.7,196.433,393.613,1.67,4.95833
7650.5,328.098,172.775,313.002,2.10833,5.505
7651.5,394.752,135.208,262.235,1.46833,6.03833
7652.5,318.383,75.46,127.565,2.15,5.78167
7653.5,169.018,21.3033,34.335,1.69333,5.065
7654.5,0.00333333,0.168333,0.0433333,0.743333,2.03833
7655.5,0.906667,0,0,0.358333,0.568333
7656.5,1.98333,0.00166667,0,0.31,-0.163333
7657.5,2.30333,0,0,0.573333,-0.563333
7658.5,2.67167,0,0,0.373333,-1.215
7659.5,2.60333,0.00166667,0,0.505,-1.62
7660.5,3.66167,0.0133333,0,0.241667,-1.33833
7661.5,2.88833,0,0,0.285,-1.98333
7662.5,3.03833,0.0166667,0,0.206667,-2.16667
7663.5,3.13167,0.0283333,0,0.365,-2.405
7664.5,3.46333,0.025,0,0.346667,-2.54
7665.5,3.04833,0.00833333,0,0.36,-2.40833
7666.5,3.74333,0,0,0.286667,-2.54167
7667.5,2.98667,0.37,0.03,0.32,-2.55667
7668.5,79.7067,43.495,48.0117,0.603333,-2.445
7669.5,475.125,84.1967,175.292,0.336667,0.595
7670.5,401.157,146.948,249.35,0.431667,3.005
7671.5,586.573,136.255,399.325,1.63167,4.33833
7672.5,485.775,240.66,479.36,3.70833,5.29333
7673.5,656.267,134.352,456.7,3.5,6.42833
7674.5,798.42,82.5117,428.785,3.11667,7.58333
7675.5,762.903,63.2083,312.508,2.64167,8.59667
7676.5,655.04,43.77,166.963,2.7,9.41667
7677.5,149.035,19.6633,25.2633,1.87167,8.455
7678.5,0.025,0.343333,0.165,0.613333,4.76333
7679.5,0.238333,0,0,0.306667,2.85
7680.5,0.963333,0,0,0.576667,1.37833
7681.5,1.4,0.00333333,0,0.386667,0.635
7682.5,2.67667,0,0,0.598333,-0.0383333
7683.5,1.95333,0.00166667,0,0.34,-0.753333
7684.5,2.50667,0.00833333,0,0.54,-0.633333
7685.5,2.22167,0.0333333,0,0.533333,-1.14167
7686.5,2.425,0.02,0,0.361667,-1.695
7687.5,2.89,0,0,0.443333,-2.23167
7688.5,2.64,0.00166667,0,0.565,-2.84
7689.5,3.07,0.0116667,0,0.513333,-2.50333
7690.5,3.11167,0.00333333,0,0.393333,-3.08
7691.5,3.57833,0.551667,0.055,0.243333,-3.215
7692.5,114.148,21.7217,29.85,0.465,-3.00833
7693.5,630.885,53.2267,170.968,0.321667,0.796667
7694.5,772.048,68.6983,324.988,0.458333,4.03667
7695.5,829.29,77.4583,440.885,1.085,4.39167
7696.5,859.053,79.6283,501.615,1.22833,6.22667
7697.5,866.417,77.1983,499.282,0.756667,8.34333
7698.5,845.387,72.45,435.593,1.33833,9.49333
7699.5,777.407,64.0617,315.31,1.43333,10.3367
7700.5,627.068,48.7433,157.233,1.92,10.2017
7701.5,236.498,19.2283,35.165,0.938333,8.80833
7702.5,0,0.171667,0.0366667,0.811667,4.87833
7703.5,0.17,0,0,0.481667,2.85
7704.5,0.983333,0,0,0.883333,2.11667
7705.5,1.89333,0.0283333,0,1.08667,1.62
7706.5,1.59667,0.00166667,0,1.14333,1.34333
7707.5,1.93,0,0,0.831667,0.633333
7708.5,1.535,0.00166667,0,0.815,-0.165
7709.5,2.55333,0.00166667,0,0.528333,-0.96
7710.5,1.93167,0.0416667,0,0.866667,-1.23833
7711.5,2.29833,0.015,0,0.973333,-1.495
7712.5,2.14,0.00166667,0,1.215,-2.04333
7713.5,2.60167,0.0116667,0,0.663333,-2.58167
7714.5,3.10833,0.00333333,0,0.66,-3.05
7715.5,3.76333,0.276667,0.00166667,0.45,-3.625
7716.5,93.065,19.5283,25.25,0.433333,-3.29333
7717.5,555.167,61.3117,161.142,0.775,-1.17667
7718.5,733.26,78.2117,317.92,2.395,1.01333
7719.5,811.62,86.91,436.673,2.61333,4.20167
7720.5,840.672,87.905,490.792,3.63,6.58333
7721.5,850.582,85.065,498.565,3.22833,7.72333
7722.5,803.163,79.995,423.965,4.03167,8.30167
7723.5,750.613,69.59,309.013,3.58667,8.51667
7724.5,607.517,50.4633,161.025,2.40833,8.815
7725.5,208.652,18.94,31.4367,2.48333,7.985
7726.5,0,0.176667,0.005,1.22833,5.07667
7727.5,0.466667,0.0133333,0,2.02333,4.52833
7728.5,1.92,0.055,0,2.15,4.67167
7729.5,2.09167,0.0433333,0,2.435,5.74167
7730.5,0.391667,0,0,2.25333,5.135
7731.5,1.65333,0.0333333,0,1.90333,4.11667
7732.5,0.333333,0,0,1.62667,4.49
7733.5,0.641667,0.0183333,0,2.55,4.22667
7734.5,0.681667,0.0166667,0,2.355,4.175
7735.5,0,0,0,1.66,0.293333
7736.5,1.33167,0.0116667,0,1.46667,-0.698333
7737.5,1.79833,0.00166667,0,0.77,-1.28
7738.5,2.95167,0.07,0,1.135,-1.295
7739.5,3.09833,0.203333,0,1.33,-0.0966667
7740.5,2.98333,12.7183,10.7417,1.135,0.843333
7741.5,3.515,59.7917,56.7117,1.05833,1.88167
7742.5,2.87333,122.605,118.538,1.31833,2.75667
7743.5,1.03167,173.6,168.662,2.20833,3.84833
7744.5,21.7,257.922,261.147,2.20833,4.35167
7745.5,772.117,118.323,488.088,1.39833,5.91833
7746.5,489.94,129.627,340.38,1.10333,7.14
7747.5,138.297,178.728,215.965,0.878333,7.53333
7748.5,56.0017,97.7783,103.055,0.576667,7.76333
7749.5,51.8533,26.3767,28.0433,0.67,6.87333
7750.5,0.2,0.0583333,0,0.785,3.94667
7751.5,0.825,0,0,1.12167,2.73167
7752.5,1.27167,0,0,1.12833,1.66333
7753.5,1.27833,0,0,0.805,1.17167
7754.5,1.815,0.01,0,0.818333,0.588333
7755.5,1.58333,0.00833333,0,0.736667,-0.141667
7756.5,2.71333,0,0,0.558333,-0.983333
7757.5,2.45667,0.00166667,0,0.5,-1.40833
7758.5,3.12667,0,0,0.548333,-1.69
7759.5,2.09667,0.00666667,0,0.491667,-1.93333
7760.5,3.80167,0.0166667,0,0.383333,-2.12333
7761.5,3.35167,0.0383333,0,0.606667,-1.78167
7762.5,3.05667,0.0216667,0,0.461667,-1.40833
7763.5,2.28833,0.258333,0,1.065,-1.60167
7764.5,25.97,36.2333,34.9617,0.488333,-1.87167
7765.5,79.6883,120.04,125.02,0.261667,-0.186667
7766.5,48.9883,211.992,218.6,0.465,1.545
7767.5,15.08,229.227,227.803,0.876667,2.74333
7768.5,112.015,275.788,321.157,0.651667,4.74833
7769.5,232.342,292.452,393.103,0.793333,6.91667
7770.5,177.643,247.105,314.922,0.81,8.82167
7771.5,260.6,186.037,253.605,1.14167,9.3
7772.5,84.7867,89.8017,102.875,1.38,9.18833
7773.5,19.24,22.7783,20.3,0.966667,7.81833
7774.5,0,0.075,0,0.356667,5.195
7775.5,0.546667,0,0,0.443333,3.99167
7776.5,0.948333,0.00333333,0,0.411667,2.77833
7777.5,2.18167,0,0,0.666667,2.21
7778.5,1.535,0,0,0.578333,1.94333
7779.5,2.13333,0.005,0,0.725,1.25833
7780.5,1.96833,0,0,0.403333,0.53
7781.5,1.96667,0.0133333,0,0.783333,0.0216667
7782.5,1.765,0,0,0.665,-0.813333
7783.5,2.945,0.005,0,0.255,-1.63833
7784.5,1.805,0.0316667,0,0.828333,-2.02167
7785.5,2.915,0.02,0,0.826667,-2.39167
7786.5,2.985,0.00833333,0,0.58,-2.61667
7787.5,2.88833,0.233333,0,0.39,-3.44167
7788.5,29.8483,19.7267,19.0583,0.283333,-3.40833
7789.5,496.305,65.2933,146.452,0.47,-1.24333
7790.5,710.04,75.095,183.255,0.436667,3.07833
7791.5,801.417,78.6983,414.093,0.678333,6.13667
7792.5,835.802,78.2167,476.298,1.07333,7.76
7793.5,862.925,70.7567,479.747,1.385,9.395
7794.5,845.858,64.2033,416.015,1.08,11.0967
7795.5,789.487,56.0933,298.098,0.941667,12.2
7796.5,654.885,42.17,154.992,0.805,12.595
7797.5,224.952,16.5183,31.7667,0.686667,9.915
7798.5,0,0.065,0.0216667,0.593333,5.725
7799.5,0.158333,0.00333333,0,0.281667,3.84
7800.5,0.998333,0,0,0.246667,2.84833
7801.5,1.15167,0,0,0.565,1.88
7802.5,2.03667,0.015,0,0.563333,0.955
7803.5,2.04667,0,0,0.631667,0.56
7804.5,2.41667,0.00666667,0,0.713333,0.0416667
7805.5,2.84,0.00666667,0,0.435,-0.898333
7806.5,2.47,0.0133333,0,0.545,-1.14833
7807.5,3.03667,0.0316667,0,0.506667,-1.56833
7808.5,2.14667,0,0,0.733333,-2.405
7809.5,3.71833,0.00666667,0,0.748333,-2.13833
7810.5,3.03833,0,0,0.563333,-2.99167
7811.5,3.125,0.221667,0.00333333,0.235,-3.16833
7812.5,63.7233,16.7783,19.3533,0.258333,-3.285
7813.5,638.132,44.9283,151.692,0.366667,0.0866667
7814.5,795.82,56.675,300.343,0.305,4.51167
7815.5,862.543,61.4667,421.31,0.908333,6.59833
7816.5,889.87,63.1433,485.207,1.07,9.13667
7817.5,892.008,61.73,482.432,1.59,12.0517
7818.5,866.015,58.5217,418.868,2.235,13.4517
7819.5,798.282,53.105,296.91,2.92667,13.6467
7820.5,665.62,40.3333,154.227,2.70333,13.6883
7821.5,242.28,15.3717,29.4633,2.31333,12.6033
7822.5,0,0.035,0,0.805,10.915
7823.5,0.746667,0.0316667,0,1.17333,10.635
7824.5,0.375,0.0216667,0,1.15667,10.4117
7825.5,0.128333,0.015,0,2.21667,9.84833
7826.5,0.00333333,0,0,2.6,9.405
7827.5,0.0933333,0,0,2.36,8.47
7828.5,0.591667,0.025,0,1.39833,6.39667
7829.5,1.225,0.0316667,0,1.92333,6.115
7830.5,0.498333,0.00333333,0,2.25167,3.51833
7831.5,0.641667,0,0,1.51333,1.115
7832.5,1.675,0,0,1.32833,0.705
7833.5,1.86,0.0466667,0,1.81167,2.06167
7834.5,1.38667,0.0216667,0,1.61167,0.796667
7835.5,2.00167,0.32,0.01,1.145,1.995
7836.5,4.12333,15.6717,11.47,1.90167,3.24167
7837.5,450.602,73.3133,149.877,2.675,6.88667
7838.5,619.338,105.44,288.225,3.96333,9.35
7839.5,387.585,142.918,299.14,5.68667,10.5333
7840.5,16.3433,142.098,144.255,5.76333,11.2633
7841.5,0.285,78.3067,74.3783,3.64,11.1583
7842.5,0,26.915,23.5967,2.94167,10.1517
7843.5,0.338333,16.575,13.02,3.675,10.3167
7844.5,0.0433333,15.865,11.7017,5.53,10.4783
7845.5,13.0983,4.61,2.03167,5.86167,10.1417
7846.5,0.01,0.0516667,0,5.865,9.69167
7847.5,0.0716667,0,0,8.26167,8.69167
7848.5,0,0,0,9.025,7.9
7849.5,0,0,0,9.79333,5.89667
7850.5,0.163333,0,0,8.60333,2.99667
7851.5,0.218333,0,0,9.17333,1.64333
7852.5,0.556667,0,0,8.44333,0.731667
7853.5,0.811667,0,0,7.36833,0.425
7854.5,0.718333,0,0,7.01167,0.16
7855.5,0.843333,0,0,6.495,-0.116667
7856.5,1.00167,0,0,6.185,-0.471667
7857.5,1.15167,0,0,6.52167,-0.693333
7858.5,1.13833,0,0,6.17167,-0.5
7859.5,1.00833,0.025,0,5.92667,-0.26
7860.5,0.656667,10.3317,7.57333,6.36667,-0.32
7861.5,0.628333,33.905,30.2233,7.405,-0.351667
7862.5,21.29,131,115.523,7.47833,-0.08
7863.5,34.265,199.98,206.073,7.79833,0.065
7864.5,57.2517,231.033,250.828,8.66167,0.383333
7865.5,8.325,183.093,179.063,8.60167,0.648333
7866.5,19.01,185.822,176.653,7.77833,1.01333
7867.5,2.71667,114.188,108.333,7.17833,1.08167
7868.5,0.283333,63.375,58.645,7.97,0.66
7869.5,1.88167,10.1783,7.17,7.02,0.225
7870.5,0.693333,0.055,0,6.98,-0.035
7871.5,0.93,0,0,6.875,-0.208333
7872.5,0.896667,0,0,6.38667,-0.49
7873.5,1.05333,0,0,5.64333,-0.535
7874.5,1.26167,0,0,5.945,-0.353333
7875.5,0.978333,0,0,6.36167,-0.593333
7876.5,1.22667,0,0,6.22667,-0.775
7877.5,1.125,0,0,5.92667,-1
7878.5,1.40167,0,0,5.20333,-1.1
7879.5,1.48833,0.00166667,0,4.68667,-1.13
7880.5,1.14667,0,0,4.58833,-1.33167
7881.5,1.11167,0.00166667,0,4.77167,-1.40333
7882.5,1.055,0,0,4.655,-1.315
7883.5,1.11167,0.005,0,4.41333,-1.395
7884.5,0.766667,9.65833,7.33333,5.13,-1.41
7885.5,0.72,51.5717,47.6917,6.33167,-1.44833
7886.5,50.775,142.028,153.153,5.96167,-1.29167
7887.5,36.545,209.768,215.012,6.085,-0.87
7888.5,2.61167,188.275,182.243,6.16833,-1.215
7889.5,1.29667,128.903,123.322,4.995,-0.991667
7890.5,1.40167,156.852,150.295,4.95333,0.13
7891.5,13.1933,116.97,114.392,4.87667,1.09667
7892.5,612.323,93.8067,195.582,4.26167,2.2
7893.5,144.857,23.1833,28.8433,2.29167,2.00667
7894.5,0.0766667,0.035,0,0.698333,-0.0266667
7895.5,1.67,0.00833333,0,0.543333,-0.888333
7896.5,2.53833,0.00166667,0,0.543333,-1.30167
7897.5,3.425,0.0283333,0,0.36,-2.35333
7898.5,2.435,0.00166667,0,0.47,-1.98333
7899.5,4.17833,0.111667,0,0.456667,-0.971667
7900.5,3.69,0.0383333,0,1.575,-0.881667
7901.5,2.80167,0.03,0,3.81667,1.455
7902.5,0.996667,0.00166667,0,3.91833,2.23333
7903.5,1.04667,0,0,4.335,2.30167
7904.5,0.758333,0,0,4.795,2.31333
7905.5,0.773333,0,0,4.185,1.64667
7906.5,0.54,0,0,3.44167,0.998333
7907.5,1.48667,0.075,0,1.60333,-0.471667
7908.5,11.2517,19.27,16.3683,0.718333,-0.395
7909.5,417.01,79.6733,139.222,1.71833,1.33
7910.5,472.908,106.972,216.517,3.12167,2.28
7911.5,349.973,153.21,283.18,3.75,2.58333
7912.5,610.505,164.17,438.145,3.82333,3.225
7913.5,588.585,147.77,412.762,4.38167,4.13333
7914.5,734.345,130.605,396.292,4.58333,5.16
7915.5,703.795,82.81,291.478,3.955,5.71833
7916.5,542.632,52.8733,141.902,3.68333,5.78333
7917.5,163.147,16.49,23.9383,2.57167,4.84
7918.5,0.17,0.04,0.00833333,1.02667,1.80833
7919.5,1.60333,0,0,0.581667,0.678333
7920.5,1.73,0,0,0.648333,-0.658333
7921.5,2.915,0,0,0.281667,-0.945
7922.5,4.21667,0.00666667,0,0.48,-0.225
7923.5,2.94333,0,0,0.45,0.218333
7924.5,2.30667,0,0,0.6,0.316667
7925.5,2.11167,0,0,1.05,0.781667
7926.5,1.7,0,0,1.48667,0.526667
7927.5,1.475,0,0,1.78833,0.386667
7928.5,1.965,0,0,1.855,0.61
7929.5,1.215,0,0,1.49167,0.453333
7930.5,1.24,0.0383333,0,1.555,-0.373333
7931.5,2.49667,0.03,0,0.816667,-0.211667
7932.5,2.38667,5.25833,3.37667,1.205,-0.155
7933.5,3.76,32.12,28.885,0.891667,0.0233333
7934.5,4.31333,93.555,88.4333,0.523333,0.586667
7935.5,3.64,165.76,159.275,0.525,1.405
7936.5,2.275,144.073,139.562,0.786667,1.19833
7937.5,1.39167,60.165,56.825,1.39667,1.14667
7938.5,2.85333,84.8833,81.0067,1.45833,1.53667
7939.5,2.615,45.3317,42.2317,1.44667,1.91
7940.5,2.245,32.46,29.5383,2.14,2.05167
7941.5,2.42167,3.92333,2.385,1.55333,1.795
7942.5,2.51833,0.0116667,0,1.30833,1.63
7943.5,1.52333,0,0,0.556667,1.28
7944.5,2.53167,0.00833333,0,0.995,0.856667
7945.5,2.32167,0.005,0,1.40833,1.19833
7946.5,1.81,0,0,1.36667,0.96
7947.5,1.66,0,0,1.48,0.536667
7948.5,1.83667,0,0,1.26833,0.055
7949.5,2.87833,0,0,1.33,0.0866667
7950.5,2.10667,0,0,1.07333,-0.623333
7951.5,2.96167,0,0,0.948333,-1.46833
7952.5,2.98833,0,0,0.375,-1.58
7953.5,3.32167,0.00166667,0,1.23667,-1.27333
7954.5,2.98,0,0,1.51,-0.721667
7955.5,2.62,0.0166667,0,1.40833,-0.946667
7956.5,1.39333,5.64833,3.445,4.03167,-0.453333
7957.5,35.13,106.095,106.467,3.75,-0.245
7958.5,23.0517,146.08,147.233,3.9,0.301667
7959.5,202.825,197.673,270.515,5.59833,1.155
7960.5,662.985,179.143,473.75,6.23,2.09333
7961.5,502.545,155.61,378.177,5.87833,2.47333
7962.5,431.293,131.372,297.483,6.47167,3.03
7963.5,570.638,110.493,271.243,5.905,3.24
7964.5,375.397,76.48,135.86,6.225,3.215
7965.5,104.362,19.91,22.5533,5.025,2.60667
7966.5,0.503333,0.04,0,2.39,1.47833
7967.5,0.825,0.00166667,0,2.33167,1.11833
7968.5,1.79667,0,0,3.30833,0.673333
7969.5,1.64,0,0,3.79667,0.62
7970.5,1.43833,0,0,3.59,0.868333
7971.5,1.04833,0,0,4.57833,0.671667
7972.5,0.651667,0,0,5.18667,0.666667
7973.5,0.633333,0,0,3.82,-0.26
7974.5,1.34,0,0,3.11833,-0.776667
7975.5,1.265,0,0,2.84833,-1.05167
7976.5,2.18,0,0,2.54667,-1.35833
7977.5,3.71667,0.03,0,1.35667,-1.77333
7978.5,1.895,0.015,0,0.646667,-2.035
7979.5,3.51667,0.0983333,0,1.90667,-0.848333
7980.5,2.16667,10.17,7.055,2.66667,-0.516667
7981.5,11.1017,76.5767,72.385,3.41,-0.266667
7982.5,6.20833,115.137,111.048,4.325,0.448333
7983.5,561.388,139.355,348.567,5.175,1.93333
7984.5,269.893,192.735,307.28,5.19833,3.13333
7985.5,624.15,139.422,415.768,4.855,4.48833
7986.5,799.525,76.165,392.572,4.89833,5.415
7987.5,741.542,64.1967,279.68,5.02,6.04333
7988.5,587.613,47.53,142.323,4.05833,6.26667
7989.5,182.482,16.1017,24.54,2.805,5.43667
7990.5,0.0583333,0.0233333,0,2.685,4.34167
7991.5,0.0633333,0,0,1.215,2.50833
7992.5,1.60667,0.00166667,0,0.54,0.346667
7993.5,2.115,0.00333333,0,1.06667,-1.02833
7994.5,2.82667,0.00833333,0,1.11167,-0.773333
7995.5,2.95,0,0,0.581667,-2.38167
7996.5,3.03833,0,0,0.266667,-2.50333
7997.5,3.07667,0.00333333,0,0.556667,-3.135
7998.5,3.28667,0.025,0,0.935,-3.31167
7999.5,3.685,0.02,0,0.498333,-3.80833
8000.5,3.315,0.0166667,0,0.376667,-4.35167
8001.5,4.82167,0.08,0,0.481667,-4.10667
8002.5,4.83167,0.0633333,0,0.376667,-3.09333
8003.5,3.68333,0.06,0,0.286667,-2.26833
8004.5,3.675,16.355,14.4417,0.356667,-1.88667
8005.5,14.2767,83.8283,81.0333,0.366667,-0.985
8006.5,104.232,153.522,175.128,0.888333,0.22
8007.5,210.965,203.608,273.66,1.27833,2.53333
8008.5,203.237,222.017,303.195,1.47333,4.36
8009.5,166.267,244.017,307.937,1.425,5.87833
8010.5,80.735,216.002,242.62,2.69333,7.89833
8011.5,7.24333,144.835,141.02,3.75833,7.635
8012.5,1.70333,75.3983,71.4733,1.12,7.49833
8013.5,8.56,17.645,15.28,1.84167,7.05
8014.5,0.025,0.0383333,0,2.58167,6.67833
8015.5,0.005,0.03,0,2.675,6.40667
8016.5,0.37,0,0,1.95167,6.1
8017.5,0.248333,0.00166667,0,3.81833,5.91833
